Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Molecular Function	GO:0086039	P-type calcium transporter activity involved in regulation of cardiac muscle cell membrane potential	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	ATP2A2
GO: Molecular Function	GO:0086037	P-type sodium:potassium-exchanging transporter activity involved in regulation of cardiac muscle cell membrane potential	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	ATP1A3
GO: Molecular Function	GO:0035605	peptidyl-cysteine S-nitrosylase activity	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	GAPDH
GO: Molecular Function	GO:0047801	L-cysteine transaminase activity	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	GOT1
GO: Molecular Function	GO:1990833	clathrin-uncoating ATPase activity	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	HSPA8
GO: Molecular Function	GO:0061929	gamma-glutamylaminecyclotransferase activity	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	GGACT
GO: Molecular Function	GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	 	7.096E-3	1.000E0	3.220E-2	2.250E-1	1	1	CDIPT
GO: Molecular Function	GO:0051117	ATPase binding	 	7.190E-3	1.000E0	3.238E-2	2.263E-1	4	108	ATP6V1E1,ATP1A1,ATP1B1,RAB3A
GO: Molecular Function	GO:0005525	GTP binding	 	8.064E-3	1.000E0	3.605E-2	2.519E-1	8	405	RAB6B,TUBB2A,EEF1A1,RRAGA,GNAS,RAB3A,HSP90AA1,HSP90AB1
GO: Molecular Function	GO:0019207	kinase regulator activity	 	8.181E-3	1.000E0	3.631E-2	2.537E-1	6	247	CALM1,CALM2,YWHAB,CAMK2N1,PPP1R1B,HSP90AB1
GO: Molecular Function	GO:0022804	active transmembrane transporter activity	 	8.430E-3	1.000E0	3.714E-2	2.595E-1	7	326	SLC24A5,SLC25A4,SLC25A5,TOMM20,ATP1A1,ATP1A3,ATP1B1
GO: Molecular Function	GO:0031489	myosin V binding	 	8.619E-3	1.000E0	3.770E-2	2.635E-1	2	20	RAB6B,RAB3A
GO: Molecular Function	GO:0016830	carbon-carbon lyase activity	 	9.147E-3	1.000E0	3.973E-2	2.776E-1	3	61	OAZ1,ALDOA,GOT1
GO: Molecular Function	GO:0050839	cell adhesion molecule binding	 	9.351E-3	1.000E0	4.032E-2	2.818E-1	10	593	PPIA,YWHAB,ITGBL1,CTNNA3,PKM,ALDOA,HSPA5,HSPA8,CDH18,HSP90AB1
GO: Molecular Function	GO:0099186	structural constituent of postsynapse	 	9.482E-3	1.000E0	4.060E-2	2.837E-1	2	21	ACTB,ACTG1
GO: Molecular Function	GO:0043548	phosphatidylinositol 3-kinase binding	 	9.991E-3	1.000E0	4.248E-2	2.969E-1	3	63	CALM1,CALM2,ATP1A1
GO: Molecular Function	GO:0005261	cation channel activity	 	1.032E-2	1.000E0	4.354E-2	3.042E-1	8	423	SLC24A5,ATP5PF,ATP6V0C,ATP5PO,CALM1,CALM2,KCNA1,ATP5F1B
GO: Molecular Function	GO:0070182	DNA polymerase binding	 	1.038E-2	1.000E0	4.354E-2	3.042E-1	2	22	HSP90AA1,HSP90AB1
GO: Molecular Function	GO:0032550	purine ribonucleoside binding	 	1.102E-2	1.000E0	4.588E-2	3.206E-1	8	428	RAB6B,TUBB2A,EEF1A1,RRAGA,GNAS,RAB3A,HSP90AA1,HSP90AB1
GO: Molecular Function	GO:0016864	intramolecular oxidoreductase activity, transposing S-S bonds	 	1.132E-2	1.000E0	4.627E-2	3.233E-1	2	23	PIGK,PDIA3
GO: Molecular Function	GO:0003756	protein disulfide isomerase activity	 	1.132E-2	1.000E0	4.627E-2	3.233E-1	2	23	PIGK,PDIA3
GO: Molecular Function	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	 	1.134E-2	1.000E0	4.627E-2	3.233E-1	3	66	NDUFA5,NDUFA6,NDUFC2
GO: Molecular Function	GO:0032549	ribonucleoside binding	 	1.146E-2	1.000E0	4.643E-2	3.245E-1	8	431	RAB6B,TUBB2A,EEF1A1,RRAGA,GNAS,RAB3A,HSP90AA1,HSP90AB1
GO: Molecular Function	GO:0001883	purine nucleoside binding	 	1.160E-2	1.000E0	4.672E-2	3.265E-1	8	432	RAB6B,TUBB2A,EEF1A1,RRAGA,GNAS,RAB3A,HSP90AA1,HSP90AB1
GO: Molecular Function	GO:0031420	alkali metal ion binding	 	1.229E-2	1.000E0	4.885E-2	3.414E-1	2	24	PKM,ATP1A1
GO: Molecular Function	GO:0042626	ATPase-coupled transmembrane transporter activity	 	1.229E-2	1.000E0	4.885E-2	3.414E-1	3	68	ATP1A1,ATP1A3,ATP1B1
GO: Biological Process	GO:0140352	export from cell	 	2.982E-12	1.097E-8	1.097E-8	9.638E-8	39	1662	PCP4,ATP5PF,ATP6V0C,PDE1C,AHI1,PSAP,CALM1,SLC25A4,SLC25A5,CALM2,INHBA,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,CARTPT,CAMK2N1,PTPRN,TIMP3,SYT11,NSG1,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,TAC1,GNAS,ATP1A1,ATP1A3,ATP1B1,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0032940	secretion by cell	 	9.551E-11	3.513E-7	1.756E-7	1.543E-6	36	1607	PCP4,ATP5PF,ATP6V0C,PDE1C,AHI1,PSAP,CALM1,SLC25A4,SLC25A5,CALM2,INHBA,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,CARTPT,CAMK2N1,PTPRN,TIMP3,SYT11,NSG1,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,TAC1,GNAS,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0046034	ATP metabolic process	 	3.509E-10	1.291E-6	3.644E-7	3.202E-6	17	358	ATP5MC3,ATP5PF,ATP6V0C,ZBTB20,ATP5PO,GAPDH,NDUFA5,NDUFA6,PGAM1,NDUFC2,COX5A,PKM,TMSB4X,ATP1B1,ALDOA,HSPA8,ATP5F1B
GO: Biological Process	GO:0046903	secretion	 	4.540E-10	1.670E-6	3.644E-7	3.202E-6	37	1787	PCP4,ATP5PF,ATP6V0C,PDE1C,AHI1,PSAP,CALM1,SLC25A4,SLC25A5,CALM2,INHBA,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,ACSL3,CARTPT,CAMK2N1,PTPRN,TIMP3,SYT11,NSG1,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,TAC1,GNAS,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0090150	establishment of protein localization to membrane	 	4.954E-10	1.822E-6	3.644E-7	3.202E-6	18	418	RPL28,RPL41,CALM1,CALM2,RPLP2,RPS8,RPS15,RPS23,YWHAB,RPL10A,ACSL3,ARL6IP1,NSG1,VAMP2,ATP1B1,HSPA5,HSP90AA1,RPL13
GO: Biological Process	GO:1902600	proton transmembrane transport	 	1.157E-9	4.257E-6	7.094E-7	6.234E-6	15	288	ATP5MC3,ATP5PF,ATP6V0C,ATP6V1E1,ATP5PO,SLC25A4,NDUFA5,NDUFA6,NDUFC2,COX5A,TMSB4X,ATP1A1,ATP1A3,ATP2A2,ATP5F1B
GO: Biological Process	GO:0009628	response to abiotic stimulus	 	3.774E-9	1.388E-5	1.983E-6	1.743E-5	36	1839	PCP4,ATP5MC3,HSP90B1,CALM1,PIGK,PSMA7,PENK,ACTB,BAG1,ACTG1,PPIA,PDIA3,UBB,KCNA1,THRA,TIMP3,NFE2L1,PPP1R1B,PCDH15,PKM,TAC1,PCSK1N,ATP1A1,ATP1A3,ATP1B1,ALDOA,ATP2A2,RAB3A,HSPA5,HSPA8,NDRG4,XRCC6,GOT1,HSP90AA1,ATP5F1B,HSP90AB1
GO: Biological Process	GO:0006754	ATP biosynthetic process	 	1.576E-8	5.796E-5	6.519E-6	5.729E-5	12	205	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0072657	protein localization to membrane	 	1.595E-8	5.867E-5	6.519E-6	5.729E-5	22	786	RPL28,RPL41,CALM1,CALM2,RPLP2,RPS8,ACTB,RPS15,RPS23,LRRC4,YWHAB,RPL10A,LIN7B,ACSL3,ARL6IP1,NSG1,VAMP2,ATP1B1,RAB3A,HSPA5,HSP90AA1,RPL13
GO: Biological Process	GO:0006413	translational initiation	 	2.061E-8	7.580E-5	7.580E-6	6.661E-5	12	210	RPL28,RPL41,RPLP2,EIF1B,RPS8,RPS15,RPS23,RPL10A,EIF3K,EIF3C,EIF1,RPL13
GO: Biological Process	GO:0023061	signal release	 	3.266E-8	1.201E-4	1.027E-5	9.021E-5	20	678	PCP4,ATP5PF,PDE1C,CALM1,SLC25A4,SLC25A5,CALM2,INHBA,LIN7B,CARTPT,CAMK2N1,PTPRN,SYT11,NSG1,VAMP2,TAC1,GNAS,ATP2A2,RAB3A,HSPA8
GO: Biological Process	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	 	3.451E-8	1.269E-4	1.027E-5	9.021E-5	12	220	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0009145	purine nucleoside triphosphate biosynthetic process	 	3.629E-8	1.335E-4	1.027E-5	9.021E-5	12	221	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0009201	ribonucleoside triphosphate biosynthetic process	 	4.643E-8	1.708E-4	1.220E-5	1.072E-4	12	226	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0021762	substantia nigra development	 	5.078E-8	1.868E-4	1.245E-5	1.094E-4	7	51	ATP5PF,CALM1,CALM2,ACTB,ACTG1,CKB,HSPA5
GO: Biological Process	GO:0009152	purine ribonucleotide biosynthetic process	 	6.102E-8	2.244E-4	1.317E-5	1.157E-4	14	332	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0051050	positive regulation of transport	 	6.249E-8	2.298E-4	1.317E-5	1.157E-4	26	1160	PCP4,AHI1,CALM1,SLC25A4,CALM2,INHBA,ACTB,OAZ1,PPIA,YWHAB,ACSL3,CARTPT,UBL5,KCNA1,CAMK2N1,ARL6IP1,VAMP2,TMEM30A,TMSB4X,TAC1,GNAS,ATP1B1,RAB3A,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006613	cotranslational protein targeting to membrane	 	6.520E-8	2.398E-4	1.317E-5	1.157E-4	9	111	RPL28,RPL41,RPLP2,RPS8,RPS15,RPS23,RPL10A,ARL6IP1,RPL13
GO: Biological Process	GO:0009205	purine ribonucleoside triphosphate metabolic process	 	6.802E-8	2.502E-4	1.317E-5	1.157E-4	12	234	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0009142	nucleoside triphosphate biosynthetic process	 	7.466E-8	2.746E-4	1.373E-5	1.206E-4	12	236	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0007417	central nervous system development	 	7.953E-8	2.925E-4	1.393E-5	1.224E-4	32	1694	ATP5PF,CCSAP,AHI1,PSAP,CALM1,CALM2,INHBA,ACTB,ACTG1,APLP1,CKB,ACSL3,UBB,KCNA1,THRA,COX5A,TIMP3,NFE2L1,RRAGA,CDIPT,PCSK1N,FGFR2,ATP1A1,ATP1A3,ALDOA,HSPA5,PCDH9,HSPA8,NDRG4,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0009199	ribonucleoside triphosphate metabolic process	 	9.386E-8	3.452E-4	1.494E-5	1.313E-4	12	241	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0009144	purine nucleoside triphosphate metabolic process	 	9.819E-8	3.611E-4	1.494E-5	1.313E-4	12	242	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0010644	cell communication by electrical coupling	 	9.977E-8	3.669E-4	1.494E-5	1.313E-4	6	34	CALM1,CALM2,KCNA1,ATP1A1,ATP1A3,ATP1B1
GO: Biological Process	GO:0009260	ribonucleotide biosynthetic process	 	1.015E-7	3.735E-4	1.494E-5	1.313E-4	14	346	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0045055	regulated exocytosis	 	1.187E-7	4.367E-4	1.680E-5	1.476E-4	22	881	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0046390	ribose phosphate biosynthetic process	 	1.254E-7	4.611E-4	1.708E-5	1.501E-4	14	352	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0016050	vesicle organization	 	1.407E-7	5.177E-4	1.849E-5	1.625E-4	34	1924	USP50,ATP6V0C,HSP90B1,AHI1,PSAP,CALM1,CALM2,ACTB,ACTG1,APLP1,PPIA,PGAM1,YWHAB,NDUFC2,EEF1A1,LIN7B,PTPRN,TIMP3,SYT11,NSG1,VAMP2,FTH1,PCDH15,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,ATP5F1B,HSP90AB1
GO: Biological Process	GO:0006164	purine nucleotide biosynthetic process	 	1.825E-7	6.714E-4	2.315E-5	2.034E-4	14	363	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0045047	protein targeting to ER	 	1.950E-7	7.173E-4	2.362E-5	2.075E-4	9	126	RPL28,RPL41,RPLP2,RPS8,RPS15,RPS23,RPL10A,HSPA5,RPL13
GO: Biological Process	GO:0007006	mitochondrial membrane organization	 	1.990E-7	7.321E-4	2.362E-5	2.075E-4	10	166	ATP5MC3,ATP5PF,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,YWHAB,HSP90AA1,ATP5F1B
GO: Biological Process	GO:0036465	synaptic vesicle recycling	 	2.273E-7	8.359E-4	2.568E-5	2.256E-4	8	93	CALM1,CALM2,ACTB,ACTG1,SYT11,VAMP2,RAB3A,HSPA8
GO: Biological Process	GO:0043312	neutrophil degranulation	 	2.304E-7	8.473E-4	2.568E-5	2.256E-4	16	491	ATP6V0C,PSAP,PPIA,PGAM1,NDUFC2,EEF1A1,VAMP2,FTH1,PKM,TMEM30A,ALDOA,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0072522	purine-containing compound biosynthetic process	 	2.458E-7	9.040E-4	2.659E-5	2.336E-4	14	372	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0072599	establishment of protein localization to endoplasmic reticulum	 	2.549E-7	9.374E-4	2.678E-5	2.354E-4	9	130	RPL28,RPL41,RPLP2,RPS8,RPS15,RPS23,RPL10A,HSPA5,RPL13
GO: Biological Process	GO:0002283	neutrophil activation involved in immune response	 	2.639E-7	9.708E-4	2.697E-5	2.370E-4	16	496	ATP6V0C,PSAP,PPIA,PGAM1,NDUFC2,EEF1A1,VAMP2,FTH1,PKM,TMEM30A,ALDOA,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0009141	nucleoside triphosphate metabolic process	 	2.841E-7	1.045E-3	2.783E-5	2.445E-4	12	267	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,NDUFA5,NDUFA6,NDUFC2,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0055085	transmembrane transport	 	2.875E-7	1.057E-3	2.783E-5	2.445E-4	33	1887	SLC24A5,ATP5MC3,ATP5PF,ATP6V0C,ATP6V1E1,AHI1,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,PSMA7,ACTB,TOMM20,OAZ1,NDUFA5,NDUFA6,NDUFC2,UBB,KCNA1,COX5A,ARL6IP1,VAMP2,TMEM30A,TMSB4X,ATP1A1,ATP1A3,ATP1B1,ATP2A2,HSPA5,HSPA8,ATP5F1B,HSP90AB1
GO: Biological Process	GO:0006887	exocytosis	 	3.331E-7	1.225E-3	2.881E-5	2.532E-4	23	1015	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0140029	exocytic process	 	3.331E-7	1.225E-3	2.881E-5	2.532E-4	23	1015	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0099500	vesicle fusion to plasma membrane	 	3.331E-7	1.225E-3	2.881E-5	2.532E-4	23	1015	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:1901698	response to nitrogen compound	 	3.394E-7	1.248E-3	2.881E-5	2.532E-4	31	1712	ATP5MC3,ATP6V0C,HSP90B1,ATP6V1E1,ATP5PO,CALM1,CALM2,GAPDH,PENK,ACTB,BAG1,TOMM20,APLP1,GLP2R,PTPRN,TIMP3,RRAGA,NSG1,PPP1R1B,VAMP2,PKM,SIK2,TAC1,GNAS,ATP1A3,LY6H,ATP2A2,HSPA5,GOT1,ATP5F1B,HSP90AB1
GO: Biological Process	GO:0043270	positive regulation of ion transport	 	3.440E-7	1.265E-3	2.881E-5	2.532E-4	21	860	PCP4,CALM1,CALM2,ACTB,OAZ1,PPIA,YWHAB,ACSL3,CARTPT,UBL5,KCNA1,CAMK2N1,ARL6IP1,VAMP2,TMEM30A,TMSB4X,TAC1,GNAS,ATP1B1,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006605	protein targeting	 	3.447E-7	1.268E-3	2.881E-5	2.532E-4	16	506	RPL28,RPL41,RPLP2,RPS8,RPS15,TOMM20,RPS23,YWHAB,RPL10A,UBB,UBL5,ARL6IP1,HSPA5,HSPA8,HSP90AA1,RPL13
GO: Biological Process	GO:0042119	neutrophil activation	 	4.359E-7	1.603E-3	3.563E-5	3.131E-4	16	515	ATP6V0C,PSAP,PPIA,PGAM1,NDUFC2,EEF1A1,VAMP2,FTH1,PKM,TMEM30A,ALDOA,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0072594	establishment of protein localization to organelle	 	4.775E-7	1.756E-3	3.792E-5	3.332E-4	18	655	RPL28,RPL41,CALM1,CALM2,RPLP2,RPS8,RPS15,TOMM20,RPS23,YWHAB,RPL10A,UBB,UBL5,HSPA5,HSPA8,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0007420	brain development	 	4.857E-7	1.786E-3	3.792E-5	3.332E-4	26	1289	ATP5PF,CCSAP,AHI1,PSAP,CALM1,CALM2,INHBA,ACTB,ACTG1,APLP1,CKB,ACSL3,UBB,KCNA1,THRA,CDIPT,PCSK1N,FGFR2,ATP1A1,ATP1A3,ALDOA,HSPA5,PCDH9,HSPA8,NDRG4,XRCC6
GO: Biological Process	GO:0009150	purine ribonucleotide metabolic process	 	4.949E-7	1.820E-3	3.792E-5	3.332E-4	17	587	ATP5MC3,ATP5PF,ATP6V0C,ZBTB20,ATP5PO,GAPDH,TECR,NDUFA5,NDUFA6,PGAM1,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0036230	granulocyte activation	 	5.485E-7	2.017E-3	4.035E-5	3.545E-4	16	524	ATP6V0C,PSAP,PPIA,PGAM1,NDUFC2,EEF1A1,VAMP2,FTH1,PKM,TMEM30A,ALDOA,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0002446	neutrophil mediated immunity	 	5.485E-7	2.017E-3	4.035E-5	3.545E-4	16	524	ATP6V0C,PSAP,PPIA,PGAM1,NDUFC2,EEF1A1,VAMP2,FTH1,PKM,TMEM30A,ALDOA,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006091	generation of precursor metabolites and energy	 	5.832E-7	2.145E-3	4.206E-5	3.696E-4	17	594	ATP5MC3,ATP5PF,ZBTB20,ATP5PO,CALM1,SLC25A4,GAPDH,NDUFA5,NDUFA6,MDH1,PGAM1,NDUFC2,COX5A,PKM,GNAS,ALDOA,ATP5F1B
GO: Biological Process	GO:0043269	regulation of ion transport	 	6.092E-7	2.241E-3	4.306E-5	3.784E-4	30	1665	PCP4,ATP5PF,PDE1C,AHI1,CALM1,SLC25A4,SLC25A5,CALM2,ACTB,OAZ1,PPIA,YWHAB,ACSL3,CARTPT,UBL5,KCNA1,CAMK2N1,ARL6IP1,SYT11,VAMP2,TMEM30A,TMSB4X,TAC1,GNAS,ATP1A1,ATP1B1,RAB3A,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	 	6.251E-7	2.299E-3	4.306E-5	3.784E-4	8	106	RPL28,RPL41,RPLP2,RPS8,RPS15,RPS23,RPL10A,RPL13
GO: Biological Process	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	 	6.322E-7	2.325E-3	4.306E-5	3.784E-4	5	25	CALM1,CALM2,ATP1A1,ATP1A3,ATP1B1
GO: Biological Process	GO:0009259	ribonucleotide metabolic process	 	8.042E-7	2.958E-3	5.378E-5	4.726E-4	17	608	ATP5MC3,ATP5PF,ATP6V0C,ZBTB20,ATP5PO,GAPDH,TECR,NDUFA5,NDUFA6,PGAM1,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0006906	vesicle fusion	 	8.600E-7	3.163E-3	5.648E-5	4.963E-4	23	1072	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0010243	response to organonitrogen compound	 	9.237E-7	3.398E-3	5.961E-5	5.238E-4	29	1605	ATP5MC3,ATP6V0C,HSP90B1,ATP6V1E1,ATP5PO,CALM1,CALM2,PENK,ACTB,BAG1,TOMM20,APLP1,GLP2R,PTPRN,TIMP3,RRAGA,NSG1,PPP1R1B,VAMP2,PKM,SIK2,TAC1,GNAS,ATP1A3,ATP2A2,HSPA5,GOT1,ATP5F1B,HSP90AB1
GO: Biological Process	GO:0090174	organelle membrane fusion	 	9.465E-7	3.481E-3	6.002E-5	5.274E-4	23	1078	ATP6V0C,PSAP,CALM1,CALM2,PPIA,PGAM1,NDUFC2,EEF1A1,LIN7B,TIMP3,SYT11,VAMP2,FTH1,PKM,TMEM30A,TMSB4X,ALDOA,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0019693	ribose phosphate metabolic process	 	9.838E-7	3.619E-3	6.133E-5	5.390E-4	17	617	ATP5MC3,ATP5PF,ATP6V0C,ZBTB20,ATP5PO,GAPDH,TECR,NDUFA5,NDUFA6,PGAM1,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0048488	synaptic vesicle endocytosis	 	1.086E-6	3.994E-3	6.548E-5	5.754E-4	7	79	CALM1,CALM2,ACTB,ACTG1,SYT11,VAMP2,HSPA8
GO: Biological Process	GO:0140238	presynaptic endocytosis	 	1.086E-6	3.994E-3	6.548E-5	5.754E-4	7	79	CALM1,CALM2,ACTB,ACTG1,SYT11,VAMP2,HSPA8
GO: Biological Process	GO:0016032	viral process	 	1.217E-6	4.476E-3	7.155E-5	6.287E-4	22	1011	RPL28,ATP6V0C,RPL41,CALM1,SLC25A4,SLC25A5,RPLP2,PSMA7,RPS8,RPS15,RPS23,PPIA,YWHAB,RPL10A,UBB,RRAGA,PCBP2,HSPA8,XRCC6,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0006163	purine nucleotide metabolic process	 	1.226E-6	4.507E-3	7.155E-5	6.287E-4	17	627	ATP5MC3,ATP5PF,ATP6V0C,ZBTB20,ATP5PO,GAPDH,TECR,NDUFA5,NDUFA6,PGAM1,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
GO: Biological Process	GO:0060322	head development	 	1.315E-6	4.838E-3	7.559E-5	6.642E-4	26	1359	ATP5PF,CCSAP,AHI1,PSAP,CALM1,CALM2,INHBA,ACTB,ACTG1,APLP1,CKB,ACSL3,UBB,KCNA1,THRA,CDIPT,PCSK1N,FGFR2,ATP1A1,ATP1A3,ALDOA,HSPA5,PCDH9,HSPA8,NDRG4,XRCC6
GO: Biological Process	GO:0044403	biological process involved in symbiotic interaction	 	1.379E-6	5.070E-3	7.801E-5	6.855E-4	23	1102	RPL28,ATP6V0C,RPL41,CALM1,SLC25A4,SLC25A5,GAPDH,RPLP2,PSMA7,RPS8,RPS15,RPS23,PPIA,YWHAB,RPL10A,UBB,RRAGA,PCBP2,HSPA8,XRCC6,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0009165	nucleotide biosynthetic process	 	1.463E-6	5.379E-3	8.137E-5	7.150E-4	14	432	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,TECR,NDUFA5,NDUFA6,NDUFC2,ACSL3,COX5A,PKM,TMSB4X,ALDOA,ATP5F1B
