Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Glp2r	Cluster_0	0.295988241135634	0.136100080381082	33351151.5	0.550501430891166	1.7768744785118e-58	4.55254239423739e-57	21.7161899472369	11.5489776509748
Ntn1	Cluster_0	0.321344037257267	0.0584659562068117	31723746.5	0.523639126567447	7.80123924487179e-12	5.3144311661867e-11	21.1885587336851	15.9058487874465
Sgsm2	Cluster_0	0.341441847076697	0.0840693118261271	32119406.5	0.530169977418171	4.21573605948537e-17	3.74770426019172e-16	23.6600944182172	17.3799334284356
Crk	Cluster_0	0.286061496963375	0.0115794300979094	30804382	0.508463894229201	0.0188630834841351	0.0441375567739779	20.5220772007776	18.2952924393723
Ywhae	Cluster_0	0.278285611850722	0.0257485720180208	31053026	0.512568066697804	0.000362662343195661	0.00124569622309724	20.0777561788392	17.1659533999049
Hlf	Cluster_0	0.36326643241138	0.0788547300897511	32424354	0.535203507822562	1.78065869550109e-22	1.95130016430332e-21	25.3818383782283	17.3323823109843
Socs7	Cluster_0	0.289197555158149	0.0460401229703883	31432944	0.518839076639434	6.26428152479559e-08	3.25498939561684e-07	20.5220772007776	16.4348549690918
Mllt6	Cluster_0	0.301704906832909	0.0898201885614242	32420405.5	0.535138333014433	2.68075523824937e-25	3.19787017622793e-24	22.0216606498195	14.687351402758
Ddx42	Cluster_0	0.315610700398244	0.0163785385237397	30876744	0.509658317292589	0.00966447018372362	0.0245223515483925	22.4382116078867	19.9774132192107
Cacng4	Cluster_0	0.32327884628494	0.0688397663070692	31977069	0.527820523384493	2.69998631157921e-15	2.19981384735916e-14	22.5492918633713	16.5656205420827
Map2k6	Cluster_0	0.392192443584745	0.0860218933162302	32198308	0.531472342904696	2.55212849004991e-17	2.2900293912645e-16	25.8539294640378	18.9966714217784
Rab40b	Cluster_0	0.478448983354839	0.200636504734837	34499746	0.569460383950514	2.81677714658002e-75	8.91250167058667e-74	32.8242154956956	18.6340941512126
Dnajc27	Cluster_0	0.324485957784164	0.0246506553947389	31028524	0.51216363130493	0.0011454589216986	0.00359085285284313	22.9936128853096	19.9893009985735
Ldah	Cluster_0	0.297648783510395	0.0133523614474663	30817004.5	0.508672243986223	0.0175581605759655	0.0414652502297621	21.1607886698139	18.9134569662387
Pxdn	Cluster_0	0.31965331184334	0.114195072607918	32819440.5	0.54172489235634	9.74510879016153e-36	1.60400553268366e-34	22.6048319911136	14.0513552068474
Tspan13	Cluster_0	0.31632520752534	0.0913165917236679	32308055.5	0.533283859241298	6.22857158599317e-22	6.70816748141168e-21	22.493751735629	15.6680932001902
Frmd6	Cluster_0	0.36565383610682	0.104353154354385	32549885	0.537275550076371	8.66328088423341e-26	1.05664791922592e-24	24.4654262704804	16.613171659534
Timm9	Cluster_0	0.286558473083668	0.0210899854342547	30910950.5	0.510222937293664	0.00461579708342855	0.0126389537009693	20.6886975840044	18.3309557774608
Hif1a	Cluster_0	0.296124171566881	0.0338623285457502	31180265.5	0.514668309827816	3.22344304121832e-05	0.000128456846066648	20.4387670091641	17.1481217308607
Akap5	Cluster_0	0.597195203372176	0.308136123531367	36431351	0.601343880279465	4.97965340177118e-152	3.36694822331375e-150	39.1557900583171	18.6281502615311
Sptb	Cluster_0	0.424975961780508	0.139039685779185	33206574.5	0.548115011178672	9.64714094097718e-37	1.63240043232838e-35	29.3807275756734	19.6623870660961
Rab15	Cluster_0	0.31133440015974	0.118051467337212	32825592.5	0.541826438619378	9.12711816825673e-37	1.54923323491399e-35	22.0216606498195	13.623395149786
Atp6v1d	Cluster_0	0.30020296741027	0.063107586130866	31751667	0.524099988472056	5.24179710353728e-12	3.59642458114273e-11	21.4662593723966	16.4051355206847
Vti1b	Cluster_0	0.344528749775089	0.0772761733326361	32075973	0.529453054528759	4.17992619072403e-16	3.51817651228554e-15	24.0766453762844	17.8019495958155
Galc	Cluster_0	0.300525509762422	0.0718404038614222	31946425	0.527314706790778	1.77999210125536e-15	1.4619441174373e-14	21.2996389891697	15.5729909652877
Calm1	Cluster_0	0.459499276844671	0.175785274528532	33759852	0.557247531098708	3.97687977927776e-52	9.21810184969147e-51	30.2138294918078	18.9253447456015
Vrk1	Cluster_0	0.296114647711479	0.115017520571375	32811833.5	0.541599329543769	3.82890357372151e-39	6.83373315813713e-38	20.799777839489	12.3038516405136
Mok	Cluster_0	0.309540100585222	0.0431366862376419	31363719	0.517696433586961	8.2235281795606e-07	3.86619710576861e-06	21.7161899472369	17.8078934854969
Rcor1	Cluster_0	0.304981559775298	0.0163416848868589	30894109	0.509944947796109	0.0067116021699814	0.0177282330715646	21.6328797556234	19.0858297669995
Inf2	Cluster_0	0.611701671800504	0.29303014913989	36094600	0.595785394319721	8.89059018908794e-131	4.97842498732605e-129	39.7667314634824	19.9655254398478
Chrm3	Cluster_0	0.679112689383977	0.2508609650339	34940172	0.57673015222828	1.05879574055065e-88	3.89459968222865e-87	36.6287142460428	18.8777936281503
Actn2	Cluster_0	0.550267268224704	0.274819018689972	35750882	0.590111909527958	9.35664087616738e-126	5.06533099924078e-124	36.0733129686198	17.8376129339039
Inhba	Cluster_0	0.436726577574223	0.172379912976696	33865899.5	0.558997974422754	2.43790665469178e-56	6.11164445203117e-55	30.047209108581	18.3131241084165
Gfod1	Cluster_0	0.353178268605533	0.062610335606579	31763891.5	0.524301768753674	5.88376341387818e-11	3.77464270980886e-10	24.4654262704804	19.1987636709463
Rbm24	Cluster_0	0.291600784151226	0.12957824838585	33044244.5	0.54543555654945	1.41422413417215e-49	3.17859065742555e-48	20.2721466259372	11.115073704232
Zfp369	Cluster_0	0.288833625139209	0.0178169458100085	30915167.5	0.510292544021758	0.00437747572343805	0.0120268027168139	20.8830880311025	18.3368996671422
Cetn3	Cluster_0	0.310110433096971	0.0692206239750351	31865253.5	0.525974872185739	7.79103115846994e-14	5.8939114543764e-13	21.6051096917523	16.1138849262958
Ccnh	Cluster_0	0.349952477475726	0.054392451417148	31689384.5	0.523071939849223	8.09829003549238e-10	4.8712305695219e-09	25.0763676756457	19.8109843081312
Cox7c	Cluster_0	0.318549663210949	0.0543683031642382	31568626.5	0.52107868178161	3.85105668853139e-09	2.19723279900627e-08	22.1327409053041	17.546362339515
Atg10	Cluster_0	0.338748143334493	0.0323598497976026	31152034	0.514202314488909	0.000140368886927743	0.00051354086495006	23.0769230769231	19.7990965287684
Msh3	Cluster_0	0.300923168524582	0.0408385617333432	31431908.5	0.518821984449028	1.21075655874727e-07	6.13854328711471e-07	21.6328797556234	17.3204945316215
Iqgap2	Cluster_0	0.558221752137574	0.31558386527123	36575199.5	0.603718275210973	1.76065243231234e-178	1.50999112550156e-176	36.4343237989447	15.4719448407038
Plk2	Cluster_0	0.403475382773265	0.240389539416151	35226021.5	0.581448446850567	4.69953387772016e-145	2.97972391196303e-143	27.2424326575951	10.89514978602
Timm23	Cluster_0	0.28428344222375	0.0130578711571568	30818834	0.508702442114999	0.0151822192924034	0.0364834483659804	20.2721466259372	18.0337612933904
Ercc6	Cluster_0	0.289589231689855	0.0270563390434947	31087746	0.513141162642648	0.000249757621708726	0.000879576495730212	21.0219383504582	17.9327151688065
Fbxo34	Cluster_0	0.318527251529558	0.0514167972183188	31578198.5	0.521236679315713	5.02755455524489e-09	2.85250701524079e-08	22.882532629825	18.2358535425582
Peli2	Cluster_0	0.367537091603817	0.0658357477966275	32109095.5	0.529999781787777	2.38150979982962e-16	2.03602844639158e-15	25.2707581227437	18.1348074179743
Slc7a8	Cluster_0	0.286839712487116	0.105588177314791	32590877.5	0.537952181283716	1.18895285385097e-32	1.78562089894023e-31	20.2443765620661	12.5594388968141
Mphosph8	Cluster_0	0.33425882162149	0.0579648540705995	31712545.5	0.5234542404016	1.22373355066456e-10	7.69912672126603e-10	23.4657039711191	18.2952924393723
Zmym5	Cluster_0	0.281370536862364	0.0162295991322565	31020776.5	0.512035749368505	0.000720462829708287	0.00234751885824766	20.6609275201333	17.5641940085592
Spata13	Cluster_0	0.348331225311815	0.140735834472926	33409272.5	0.551460788881094	1.14514081523823e-53	2.76036532312232e-52	24.2988058872535	13.593675701379
Fzd3	Cluster_0	0.353121948841234	0.0597357178605795	31675275.5	0.522839053596751	1.01207188090343e-09	6.03870790894229e-09	24.6042765898362	19.632667617689
Dmtn	Cluster_0	0.365409460977206	0.118825676681463	32856343.5	0.542334021378592	1.25783366538367e-31	1.82028415430079e-30	25.9372396556512	17.3502139800285
Itgbl1	Cluster_0	0.306911175483443	0.0815934691240648	32034858	0.528774401309511	3.5983314833836e-17	3.2075936281037e-16	21.1885587336851	15.3411792677128
Ankrd33b	Cluster_0	0.511566742594523	0.288321736035882	36132326	0.596408107960712	1.18121203476299e-160	8.55460004731684e-159	34.212718689253	14.8240608654303
Lrp12	Cluster_0	0.297435253960984	0.047447306151441	31482883.5	0.519663388993626	1.91936567062949e-08	1.04114725708747e-07	20.9108580949736	16.613171659534
Zfat	Cluster_0	0.338040707023917	0.0632261665469055	31740102	0.523909094042271	7.28673444572541e-11	4.64725392536577e-10	23.7434046098306	18.6578697099382
Cacng2	Cluster_0	0.352715232334537	0.0852849435189554	32174999	0.531087599431816	2.68040334694302e-17	2.4038069641407e-16	24.8819772285476	18.4914407988588
Cacna1i	Cluster_0	0.283692037708133	0.106362328490286	32749231.5	0.540566007183771	2.31669803979502e-37	3.98213022768563e-36	20.6609275201333	12.3038516405136
Shank3	Cluster_0	0.351066411458982	0.0898102301012777	32297130.5	0.533103528792063	1.6110839470246e-19	1.58721964430266e-18	25.1041377395168	18.2536852116025
Syt10	Cluster_0	0.337051278974594	0.170061946133681	33658713.5	0.555578116806725	1.45673562927473e-73	4.54741514923979e-72	21.8828103304638	10.6990014265335
Cpne8	Cluster_0	0.371152570519968	0.104219151200184	32624326	0.538504289570327	4.34272095601185e-27	5.50269346642404e-26	25.1041377395168	16.8152639087019
Arf3	Cluster_0	0.305673981441199	0.185212991779745	34384048.5	0.567550655607235	1.08605058589663e-120	5.6904161727285e-119	22.2715912246598	8.71968616262482
Mpv17l	Cluster_0	0.295374203897464	0.0252470939875041	31025532	0.512114244695858	0.000803728050931074	0.00259804574289265	21.1330186059428	18.3250118877794
Smpd4	Cluster_0	0.3126403408776	0.0598691136712182	31740690	0.523918799699402	2.8608533690733e-11	1.88506290533964e-10	22.8269925020828	17.6533523537803
2510009E07Rik	Cluster_0	0.355876868242598	0.10864960362675	32709463.5	0.539909587842337	4.61765081638072e-29	6.23401988839469e-28	25.0485976117745	16.743937232525
Mb21d2	Cluster_0	0.291483764504677	0.0200617894998044	30984638	0.511439239351144	0.00143342849863968	0.00439881683339616	20.7720077756179	17.9921540656205
Cxadr	Cluster_0	0.333449892038518	0.0781487365871938	32112658	0.530058585195136	7.13758889554179e-17	6.26991973330747e-16	23.8544848653152	17.546362339515
Setd4	Cluster_0	0.312088424100934	0.0809836781895732	32054929	0.529105697643295	3.04967640561725e-17	2.72746855266372e-16	21.6884198833657	15.679980979553
B3galt5	Cluster_0	0.400599011628271	0.14574113076385	33426099.5	0.551738539038464	1.00030284956938e-46	2.11139053545764e-45	27.4923632324354	16.803376129339
Fbxl16	Cluster_0	0.360363941415173	0.147802832761642	33433133	0.551854635534088	4.15605416350076e-51	9.45850594891688e-50	25.326298250486	14.9251069900143
Rgs11	Cluster_0	0.285939114542507	0.0885406833150451	32247330.5	0.532281519055506	1.79089870226428e-22	1.9612025775132e-21	20.5776173285199	14.0335235378031
Grm4	Cluster_0	0.333114159073622	0.148380649546217	33643788	0.555331753225943	3.14975788301159e-64	8.65519472237334e-63	24.1044154401555	12.7555872563005
Srpk1	Cluster_0	0.348013056656955	0.0578994594159574	31649283.5	0.52241002393666	2.08438395579939e-09	1.21607721302367e-08	24.5487364620939	19.6623870660961
H2-T24	Cluster_0	0.289116454741589	0.0305375478486231	31139465	0.513994847814636	9.10045529578504e-05	0.000341293254418452	20.9663982227159	17.7603423680456
St6gal2	Cluster_0	0.289496997951673	0.0340370386391965	31209537	0.515151471635118	1.65413061526672e-05	6.83939568022615e-05	20.410996945293	16.9935805991441
Jcad	Cluster_0	0.740850988155687	0.430956970927016	38370738	0.633355828009417	2.88525364918839e-247	3.67306314168163e-245	45.8483754512635	19.3354731336186
Svil	Cluster_0	0.327271302615316	0.12587273963298	33148731	0.547160233664686	2.399243053756e-49	5.33365150899781e-48	22.1327409053041	12.208749405611
Mpp7	Cluster_0	0.317413426782473	0.0631401260540774	31742067.5	0.523941537016914	6.48180190991924e-12	4.42484131219665e-11	21.4384893085254	16.2981455064194
Sh3rf2	Cluster_0	0.492405500782545	0.334316446649764	36891776	0.608943756443203	5.56356129877962e-252	7.25265850908912e-250	32.129963898917	10.312648597242
Stk32a	Cluster_0	0.729351008015051	0.436744924442958	38558721.5	0.636458724943394	1.5660696034775e-269	2.25832780430672e-267	45.5151346848098	17.8554446029482
Fbxo38	Cluster_0	0.304198130440237	0.0175465397358273	30949170	0.510853796754032	0.00309962003812012	0.00883166786521548	21.8550402665926	19.0561103185925
St8sia3	Cluster_0	0.385918622221339	0.224600577950003	35003686.5	0.577778536513673	1.93588805196737e-128	1.07296924512953e-126	26.9925020827548	11.5727532097004
Rasgrp2	Cluster_0	0.284302196840014	0.170406564803263	33931668	0.560083563727147	1.39562673328539e-103	6.1298484147939e-102	20.0777561788392	8.04802662862577
Klf9	Cluster_0	0.354206989423656	0.0677653336395439	32065371.5	0.529278063841568	1.10060428979626e-15	9.11298114950717e-15	24.8542071646765	18.1407513076557
Slc1a1	Cluster_0	0.389200311737866	0.0960840935258048	32474451	0.536030419906342	1.52460821168015e-21	1.62057996146954e-20	27.3535129130797	19.7337137422729
Cnnm1	Cluster_0	0.359783967557265	0.0791944503497451	32022725.5	0.528574139600098	1.96992235520446e-14	1.5366148768816e-13	25.2429880588725	19.4008559201141
Dnmbp	Cluster_0	0.31327077321288	0.101873749167867	32546109.5	0.537213230844235	2.56660466974984e-28	3.38494474798749e-27	22.1327409053041	14.5387541607228
Erlin1	Cluster_0	0.378877147016006	0.17435639606629	33974556.5	0.560791490726872	2.23340238550892e-71	6.75200220257287e-70	26.3260205498473	14.0691868758916
Klhl13	Cluster_0	0.384754139444594	0.0773146534111682	32112736	0.530059872680265	1.83430214041176e-15	1.50579110216674e-14	26.5481810608164	19.9179743223966
Upf3b	Cluster_0	0.330364292239681	0.0529163611312338	31642898.5	0.522304631724452	8.63864547112996e-10	5.18477819344614e-09	23.24354346015	18.2299096528768
Rbmx	Cluster_0	0.291116704133155	0.0128418792052656	30842234.5	0.509088695906972	0.0116217023792897	0.0288242983668989	20.6331574562622	18.2299096528768
Atp2b3	Cluster_0	0.332807882538837	0.0487625686724862	31457045.5	0.519236901291354	2.41656737829182e-07	1.19254892275182e-06	23.7711746737018	19.5672848311935
Zmym3	Cluster_0	0.356882868308869	0.0681313514911819	31803532	0.524956083552107	2.60357477972442e-11	1.72250308711366e-10	24.8819772285476	19.632667617689
Slc16a2	Cluster_0	0.371739090816447	0.053356931934178	31706935	0.523361632256481	5.3993857988637e-10	3.28085713855803e-09	25.3540683143571	19.8882548739895
Brwd3	Cluster_0	0.31079283148866	0.0184167361369362	30958266.5	0.511003945580711	0.00292797086849595	0.00839987417291224	22.2715912246598	19.442463147884
Lrch2	Cluster_0	0.291510551877601	0.020020735052826	30924742	0.510450582821409	0.003874058268052	0.0107598056038704	20.9663982227159	18.4201141226819
Ptchd1	Cluster_0	0.301435877881291	0.0403951926534652	31318863	0.516956030600154	1.71786700561593e-06	7.86310192598641e-06	21.0497084143294	17.255111745126
Gm15155	Cluster_0	0.435855994598099	0.140728496022246	33076082.5	0.54596108156938	2.84019718409879e-35	4.60966266084559e-34	27.8533740627603	18.4141702330005
Sms	Cluster_0	0.290426987857158	0.0271730240480282	30993419.5	0.511584188718646	0.00124410121472869	0.00387103862784113	20.605387392391	18.0218735140276
Oprk1	Cluster_1	0.316309361474839	0.163406606802612	25064705.5	0.557024946032505	7.16891555480994e-62	2.62511188686804e-60	21.8152866242038	10.3053648188466
Jph1	Cluster_1	0.327306464737398	0.154191360742226	25053955.5	0.556786043637667	1.20605256163304e-56	4.09429718579383e-55	23.0891719745223	11.4553676101156
Gdap1	Cluster_1	0.349164643388319	0.0707086355924733	23743221.5	0.527656974652078	1.02854585815617e-10	7.60787778422822e-10	25.0398089171975	19.0643666610841
Tsga10	Cluster_1	0.374631671539168	0.0783769927057159	23909465.5	0.531351494626718	5.48794257100182e-13	4.65760542679556e-12	26.7117834394904	19.7454362753308
Rnf149	Cluster_1	0.29993892523249	0.0977479479783477	24195821.5	0.537715321061706	4.28211928325408e-23	5.96385758295942e-22	21.8152866242038	13.9395969407693
Myo1b	Cluster_1	0.584967764242297	0.295672418271475	26851218.5	0.596727479437949	5.55848635112611e-108	3.9210188351342e-106	38.0971337579618	18.6400937866354
Ica1l	Cluster_1	0.3600817134876	0.124813907767987	24535267.5	0.545258991975013	1.47575688458607e-28	2.56096468949202e-27	25.6767515923567	16.4740691118182
Ccnyl1	Cluster_1	0.394650313978148	0.177678252629796	25352576.5	0.563422441037556	6.27530808588788e-58	2.16644375549879e-56	27.5875796178344	14.6876570088762
Smarcal1	Cluster_1	0.322733925570484	0.0534416811694746	23523948.5	0.522783965831313	5.54277111464158e-08	3.30356456887654e-07	23.328025477707	18.1823256852565
Speg	Cluster_1	0.362540491653009	0.103032035803123	24268806	0.539337290534825	8.59715416284919e-21	1.08513266524886e-19	26.234076433121	17.936694021102
Slc4a3	Cluster_1	0.331307018252091	0.0724477326856595	23725145	0.527255251941354	6.08304789283483e-11	4.55529712379336e-10	23.5270700636943	17.808295651203
Ramp1	Cluster_1	0.360672186253625	0.144335135700607	25006773	0.555737484359116	1.48966530856092e-46	4.14941815435899e-45	26.0350318471338	14.2075587562106
Ppp1r7	Cluster_1	0.364885115888905	0.185639829366529	25449686	0.565580551931647	2.24484668421551e-69	9.16786383942148e-68	25.6767515923567	12.5104672584157
Dsel	Cluster_1	0.30213034468076	0.113276437613843	24247811.5	0.538870719713577	1.34467541560451e-25	2.09478832669937e-24	20.859872611465	13.1022162675152
